2015-05-07 09:32:25.278853
0:00:00.606560,-696,-520,16284,-739,-68,-43
0:00:00.622581,-488,-764,16328,-724,-97,-26
0:00:00.636437,-688,-572,15984,-729,-87,-22
0:00:00.652348,-716,-1000,16220,-731,-64,-46
0:00:00.667502,-512,-1008,16320,-731,-101,-40
0:00:00.682879,-412,-696,16332,-708,-94,-25
0:00:00.698225,-452,-672,16252,-729,-89,-36
0:00:00.713481,-524,-692,16164,-738,-79,-30
0:00:00.728753,-352,-780,16176,-739,-73,-37
0:00:00.742642,-356,-776,16192,-742,-95,-44
0:00:00.754628,-484,-816,16212,-735,-77,-33
0:00:00.766548,-380,-752,15948,-743,-78,-40
0:00:00.778559,-308,-944,16244,-738,-85,-33
0:00:00.791034,-276,-728,16260,-718,-82,-31
0:00:00.803082,-448,-736,16208,-734,-76,-40
0:00:00.815097,-296,-544,15932,-725,-91,-30
0:00:00.827546,-464,-756,16636,-727,-90,-32
0:00:00.839559,-640,-728,16372,-744,-55,-38
0:00:00.851807,-528,-704,16156,-734,-89,-36
0:00:00.863815,-476,-952,16276,-745,-83,-43
0:00:00.876045,-316,-768,16588,-743,-108,-41
0:00:00.888157,-576,-720,16296,-736,-71,-40
0:00:00.900108,-332,-780,16260,-742,-103,-34
0:00:00.912617,-548,-636,16316,-709,-48,-41
0:00:00.924609,-364,-736,15920,-747,-106,-45
0:00:00.937034,-600,-792,16304,-712,-82,-15
0:00:00.949310,-264,-688,16148,-742,-78,-61
0:00:00.961931,-476,-1008,15996,-726,-79,-16
0:00:00.974620,-296,-668,16180,-727,-107,-34
0:00:00.987415,-456,-784,16360,-736,-86,-47
0:00:00.999505,-456,-1008,16132,-729,-56,-36
0:00:01.011485,-436,-780,15972,-738,-75,-40
0:00:01.023672,-264,-776,16256,-742,-92,-27
0:00:01.036247,-688,-720,16148,-730,-78,-19
0:00:01.048332,-696,-684,16604,-743,-63,-34
0:00:01.060494,-420,-1012,16140,-738,-87,-24
0:00:01.072954,-468,-752,16312,-736,-88,-33
0:00:01.084965,-520,-828,16292,-736,-90,-41
0:00:01.096986,-404,-728,16304,-724,-80,-21
0:00:01.108750,-456,-772,16380,-736,-74,-40
0:00:01.121073,-496,-984,16236,-756,-89,-50
0:00:01.133070,-692,-688,16348,-704,-89,-50
0:00:01.145075,-584,-616,16108,-732,-90,-34
0:00:01.157565,-492,-780,16296,-731,-87,-29
0:00:01.169451,-680,-584,16292,-733,-78,-31
0:00:01.181500,-756,-712,16292,-735,-84,-21
0:00:01.193799,-728,-528,16192,-734,-95,-29
0:00:01.205859,-520,-840,16336,-712,-79,-16
0:00:01.217967,-392,-736,16204,-729,-95,-36
0:00:01.230006,-448,-716,16216,-723,-71,-35
0:00:01.242419,-456,-708,16236,-730,-94,-30
0:00:01.254461,-408,-784,16484,-741,-83,-37
0:00:01.266459,-384,-720,16316,-741,-90,-39
0:00:01.278989,-644,-564,16296,-718,-108,-40
0:00:01.290999,-612,-648,16328,-739,-103,-22
0:00:01.302858,-708,-676,16228,-739,-82,-26
0:00:01.314822,-488,-968,16252,-733,-69,-18
0:00:01.327307,-420,-564,16216,-726,-67,-44
0:00:01.339384,-744,-748,16252,-730,-56,-25
0:00:01.351522,-396,-716,16148,-726,-87,-59
0:00:01.364038,-384,-816,16296,-732,-73,-27
0:00:01.375735,-332,-748,16268,-739,-79,-32
0:00:01.387893,-260,-644,16156,-732,-78,-25
0:00:01.399949,-732,-736,16152,-725,-95,-29
0:00:01.412399,-464,-1020,16368,-744,-77,-28
0:00:01.424375,-404,-532,16340,-736,-75,-28
0:00:01.436494,-564,-760,16300,-715,-94,-28
0:00:01.448944,-368,-580,16312,-729,-83,-12
0:00:01.461028,-492,-976,16324,-742,-66,-62
0:00:01.473030,-416,-676,16352,-720,-90,-34
0:00:01.485024,-444,-732,16232,-745,-92,-23
0:00:01.497423,-736,-556,16276,-728,-94,-43
0:00:01.509244,-512,-736,16296,-739,-71,-36
0:00:01.521274,-264,-744,16512,-739,-93,-48
0:00:01.533756,-460,-604,16284,-735,-83,-31
0:00:01.545748,-304,-796,16324,-739,-49,-34
0:00:01.559662,-452,-636,16240,-726,-79,-43
0:00:01.574180,-260,-724,16596,-736,-87,-34
0:00:01.588650,-688,-728,16264,-728,-77,-46
0:00:01.603897,-496,-932,16184,-739,-79,-41
0:00:01.619772,-332,-1016,16156,-739,-84,-27
0:00:01.633298,-568,-1012,16304,-720,-69,-23
0:00:01.650107,-756,-816,16136,-720,-85,-41
0:00:01.665365,-768,-696,16188,-727,-96,-39
0:00:01.680753,-540,-872,16168,-739,-84,-30
0:00:01.696073,-400,-716,16276,-726,-89,-29
0:00:01.711601,-328,-764,16276,-757,-72,-15
0:00:01.726590,-760,-972,16164,-716,-67,-22
0:00:01.741285,-764,-516,16260,-729,-69,-46
0:00:01.754583,-396,-544,16360,-736,-92,-44
0:00:01.766934,-272,-680,16204,-735,-93,-34
0:00:01.778862,-556,-1008,16184,-734,-87,-23
0:00:01.790929,-768,-908,16244,-717,-89,-24
0:00:01.802975,-296,-740,16232,-736,-96,-47
0:00:01.815430,-636,-1004,16160,-718,-89,-38
0:00:01.827467,-336,-536,16540,-729,-95,-38
0:00:01.839512,-480,-560,16296,-716,-92,-29
0:00:01.852144,-460,-784,16300,-744,-76,-28
0:00:01.864136,-448,-808,16320,-728,-96,-20
0:00:01.876034,-452,-520,16244,-729,-114,-33
0:00:01.888175,-744,-644,16184,-739,-82,-20
0:00:01.900571,-724,-676,16328,-723,-75,-27
0:00:01.912646,-444,-808,15980,-737,-70,-25
0:00:01.924740,-756,-732,16028,-753,-88,-51
0:00:01.937302,-340,-672,16292,-733,-84,-38
0:00:01.949220,-404,-756,16360,-733,-94,-35
0:00:01.961230,-280,-820,16148,-750,-63,-21
0:00:01.973205,-352,-676,16324,-743,-83,-32
0:00:01.985681,-292,-608,16188,-733,-104,-31
0:00:01.997863,-492,-808,16232,-731,-81,-40
0:00:02.009959,-424,-540,16272,-716,-110,-24
0:00:02.022544,-476,-752,16564,-727,-94,-28
0:00:02.034480,-356,-536,16276,-743,-91,-18
0:00:02.046584,-436,-808,16160,-724,-85,-24
0:00:02.058544,-624,-544,16188,-737,-70,-43
0:00:02.071066,-304,-684,16372,-746,-82,-34
0:00:02.083091,-488,-536,16576,-739,-111,-23
0:00:02.095155,-452,-744,16160,-717,-62,-24
0:00:02.107435,-748,-688,16332,-726,-90,-33
0:00:02.119325,-532,-736,16184,-733,-107,-35
0:00:02.131141,-268,-984,16224,-736,-82,-38
0:00:02.143160,-396,-800,16272,-718,-87,-42
0:00:02.155565,-404,-764,16180,-729,-68,-29
0:00:02.167798,-556,-712,16164,-716,-100,-23
0:00:02.179897,-680,-588,16176,-722,-65,-39
0:00:02.192534,-520,-768,16132,-740,-78,-30
0:00:02.204505,-492,-764,16388,-733,-46,-25
0:00:02.216508,-420,-596,16196,-742,-70,-26
0:00:02.228557,-456,-788,16184,-733,-83,-22
0:00:02.240993,-760,-752,16200,-732,-87,-20
0:00:02.253106,-296,-1012,16172,-727,-63,-6
0:00:02.265136,-452,-724,16240,-731,-78,-39
0:00:02.277661,-264,-784,16084,-734,-89,-22
0:00:02.289554,-464,-556,15928,-720,-60,-50
0:00:02.301435,-460,-772,16240,-730,-81,-22
0:00:02.313339,-468,-1008,16236,-738,-83,-25
0:00:02.325744,-600,-524,16300,-727,-64,-12
0:00:02.337959,-492,-788,16144,-718,-91,-36
0:00:02.350294,-400,-752,16204,-717,-59,-41
0:00:02.362747,-504,-548,16332,-731,-96,-31
0:00:02.374537,-480,-516,16288,-731,-75,-11
0:00:02.385976,-392,-716,16244,-745,-71,-35
0:00:02.398555,-440,-528,16376,-738,-74,-43
0:00:02.410435,-544,-700,16156,-732,-73,-24
0:00:02.422519,-464,-756,16300,-729,-97,-52
0:00:02.434490,-404,-720,16192,-715,-90,-46
0:00:02.446991,-392,-724,16344,-723,-95,-27
0:00:02.458994,-440,-1016,16332,-724,-79,-16
0:00:02.471029,-524,-756,16316,-729,-74,-34
0:00:02.483551,-532,-1020,16304,-747,-90,-31
0:00:02.495550,-768,-700,16176,-729,-91,-36
0:00:02.507429,-576,-740,16200,-730,-98,-52
0:00:02.519463,-412,-528,16232,-711,-76,-28
0:00:02.532054,-440,-764,16224,-715,-83,-17
0:00:02.544097,-404,-756,16180,-732,-69,-35
0:00:02.556130,-476,-720,15928,-740,-68,-47
0:00:02.571721,-480,-896,16228,-736,-86,-52
0:00:02.587052,-540,-724,16160,-744,-80,-21
0:00:02.602812,-396,-664,16240,-715,-75,-43
0:00:02.616489,-412,-800,16260,-724,-84,-49
0:00:02.632636,-588,-944,16332,-737,-81,-38
0:00:02.647318,-436,-1008,16208,-732,-100,-53
0:00:02.662757,-760,-988,16244,-736,-84,-13
0:00:02.678099,-508,-680,16136,-731,-90,-32
0:00:02.693345,-536,-628,15904,-733,-85,-26
0:00:02.708746,-468,-836,16252,-716,-76,-23
0:00:02.724228,-404,-720,15904,-729,-87,-40
0:00:02.739456,-428,-1024,16368,-734,-88,-36
0:00:02.754316,-516,-540,16288,-722,-73,-42
0:00:02.767481,-428,-1020,16244,-743,-75,-32
0:00:02.779957,-392,-616,16324,-747,-62,-37
0:00:02.792035,-468,-800,16200,-745,-80,-20
0:00:02.804170,-456,-772,16324,-721,-84,-43
0:00:02.816618,-472,-740,16516,-731,-81,-41
0:00:02.828608,-540,-556,16020,-734,-67,-27
0:00:02.840560,-640,-812,16368,-743,-76,-40
0:00:02.852779,-372,-740,16296,-740,-57,-48
0:00:02.865232,-444,-1024,16188,-719,-71,-47
0:00:02.877039,-404,-696,16360,-737,-93,-25
0:00:02.888996,-496,-532,16224,-734,-92,-29
0:00:02.901512,-524,-644,16188,-734,-78,-50
0:00:02.913338,-436,-552,16236,-724,-77,-46
0:00:02.925309,-736,-736,16204,-743,-71,-48
0:00:02.937337,-764,-1020,16292,-731,-94,-39
0:00:02.949795,-424,-676,16256,-716,-65,-37
0:00:02.961812,-504,-700,16344,-717,-86,-41
0:00:02.973887,-260,-964,16344,-747,-86,-36
0:00:02.986386,-292,-544,16200,-716,-103,-33
0:00:02.998374,-516,-524,16152,-733,-92,-16
0:00:03.010453,-732,-1024,16228,-732,-91,-34
0:00:03.022410,-484,-540,16264,-747,-80,-41
0:00:03.034890,-456,-984,16296,-739,-71,-37
0:00:03.046374,-748,-968,16512,-720,-88,-56
0:00:03.058397,-452,-716,16344,-721,-71,-11
0:00:03.070865,-384,-564,16248,-737,-87,-35
0:00:03.082873,-412,-656,16128,-723,-85,-28
0:00:03.094934,-428,-728,16208,-731,-95,-44
0:00:03.107159,-472,-692,16240,-728,-98,-34
0:00:03.119127,-424,-528,16248,-731,-77,-27
0:00:03.131006,-364,-700,16272,-729,-90,-44
0:00:03.143064,-712,-704,16136,-739,-100,-21
0:00:03.155498,-760,-692,16320,-717,-87,-25
0:00:03.167465,-560,-744,16624,-743,-77,-47
0:00:03.179449,-460,-528,16212,-738,-93,-31
0:00:03.191936,-464,-724,16352,-727,-87,-50
0:00:03.203819,-492,-728,16268,-724,-82,-25
0:00:03.215997,-440,-704,16260,-724,-97,-41
0:00:03.228164,-512,-1024,15924,-737,-81,-31
0:00:03.240650,-452,-736,16180,-730,-83,-27
0:00:03.252701,-488,-652,16188,-720,-92,-27
0:00:03.264684,-432,-544,16324,-731,-66,-29
0:00:03.277340,-468,-828,16140,-725,-47,-10
0:00:03.289325,-520,-536,16360,-726,-102,-29
0:00:03.301247,-488,-596,16368,-730,-101,-5
0:00:03.313182,-508,-660,16592,-727,-87,-41
0:00:03.325694,-456,-676,16240,-728,-89,-33
0:00:03.337778,-392,-672,16156,-726,-101,-27
0:00:03.349845,-476,-676,16156,-736,-61,-30
0:00:03.362406,-392,-672,16200,-736,-115,-37
0:00:03.374241,-472,-544,16332,-703,-78,-7
0:00:03.386280,-440,-792,16296,-717,-98,-24
0:00:03.398290,-568,-760,16316,-738,-98,-43
0:00:03.410718,-700,-708,16292,-726,-63,-10
0:00:03.422785,-304,-980,16236,-741,-77,-35
0:00:03.434326,-356,-720,16252,-707,-74,-23
0:00:03.446800,-440,-564,15992,-746,-71,-34
0:00:03.458806,-476,-968,16140,-713,-99,-34
0:00:03.470890,-320,-812,16300,-754,-67,-39
0:00:03.483276,-472,-836,16220,-720,-49,-37
0:00:03.495249,-304,-640,16192,-721,-104,-53
0:00:03.507052,-440,-728,16380,-734,-84,-33
0:00:03.519434,-476,-732,16220,-740,-98,-37
0:00:03.531811,-440,-824,16168,-716,-78,-28
0:00:03.543963,-504,-716,16328,-742,-85,-22
0:00:03.557122,-736,-516,16172,-746,-93,-52
0:00:03.572861,-740,-724,16132,-732,-87,-39
0:00:03.585066,-764,-1024,16240,-761,-45,-30
0:00:03.595448,-268,-740,16156,-756,-91,-47
0:00:03.610709,-472,-1012,16176,-775,-98,-57
0:00:03.624584,-760,-532,16260,-738,-74,-33
0:00:03.639761,-468,-932,16160,-723,-76,-35
0:00:03.655891,-408,-1024,16192,-689,-110,-44
0:00:03.671246,-528,-628,15944,-701,-91,-29
0:00:03.686357,-492,-1004,16180,-718,-91,-21
0:00:03.701587,-392,-972,16236,-721,-113,-36
0:00:03.716893,-468,-676,16264,-699,-97,-40
0:00:03.731672,-348,-860,16272,-732,-63,-40
0:00:03.745068,-504,-768,16284,-755,-61,-36
0:00:03.757528,-408,-720,16372,-754,-85,-44
0:00:03.769523,-500,-728,16284,-742,-88,-33
0:00:03.781572,-280,-728,16148,-726,-81,-20
0:00:03.794068,-484,-524,16264,-738,-101,-35
0:00:03.806012,-500,-668,16284,-696,-79,-45
0:00:03.818135,-500,-728,16220,-702,-84,-28
0:00:03.830165,-428,-680,16344,-706,-88,-32
0:00:03.842807,-500,-1024,16156,-715,-83,-36
0:00:03.854848,-504,-752,16260,-737,-69,-22
0:00:03.866845,-412,-716,16300,-753,-76,-18
0:00:03.879168,-508,-740,16128,-752,-67,-37
0:00:03.891060,-476,-780,16140,-742,-64,-27
0:00:03.902412,-488,-668,16204,-741,-74,-50
0:00:03.914752,-572,-568,16296,-739,-98,-27
0:00:03.926755,-292,-736,16192,-720,-75,-45
0:00:03.938739,-492,-548,16480,-709,-77,-22
0:00:03.950832,-428,-780,16264,-710,-82,-31
0:00:03.963217,-768,-728,16372,-739,-100,-19
0:00:03.975291,-448,-964,16232,-737,-106,-32
0:00:03.987307,-528,-728,16212,-726,-99,-27
0:00:03.999898,-268,-740,16528,-740,-95,-26
0:00:04.011819,-448,-804,16592,-750,-60,-48
0:00:04.023982,-468,-1004,16228,-738,-84,-28
0:00:04.036016,-484,-708,16160,-765,-72,-51
0:00:04.048639,-508,-536,16184,-732,-89,-17
0:00:04.060621,-272,-684,16148,-740,-81,-48
0:00:04.072594,-680,-932,16136,-720,-92,-35
0:00:04.085147,-444,-980,16216,-720,-72,-32
0:00:04.097125,-524,-516,16232,-711,-63,-36
0:00:04.109052,-360,-708,16356,-718,-79,-18
0:00:04.120972,-476,-684,16324,-733,-92,-4
0:00:04.133399,-432,-708,16176,-732,-76,-34
0:00:04.145391,-704,-1020,16372,-734,-70,-36
0:00:04.157463,-752,-820,16160,-727,-82,-19
0:00:04.169933,-492,-720,16312,-746,-80,-37
0:00:04.181952,-740,-788,16232,-746,-80,-40
0:00:04.194094,-264,-632,16260,-742,-73,-21
0:00:04.206066,-380,-540,16276,-727,-65,-37
0:00:04.218608,-480,-764,16576,-716,-93,-16
0:00:04.230635,-668,-732,16548,-732,-107,-25
0:00:04.242654,-444,-668,16256,-720,-74,-27
0:00:04.255118,-732,-784,16300,-727,-83,-13
0:00:04.267056,-268,-916,16312,-756,-100,-18
0:00:04.279047,-680,-800,16356,-712,-80,-46
0:00:04.291089,-424,-764,16360,-750,-79,-58
0:00:04.303384,-412,-688,16336,-748,-98,-23
0:00:04.315350,-724,-800,16356,-729,-65,-33
0:00:04.327419,-508,-712,16248,-729,-89,-41
0:00:04.339837,-736,-712,16188,-734,-87,-31
0:00:04.351868,-584,-756,16228,-694,-75,-27
0:00:04.363843,-412,-744,16332,-721,-97,-38
0:00:04.375716,-388,-744,16276,-725,-77,-20
0:00:04.388412,-460,-520,16260,-739,-68,-26
0:00:04.400326,-476,-716,15980,-724,-67,-39
0:00:04.412378,-432,-856,16084,-741,-71,-23
0:00:04.424828,-420,-968,16264,-733,-81,-47
0:00:04.436850,-492,-996,16364,-725,-93,-30
0:00:04.448923,-516,-728,16272,-729,-92,-40
0:00:04.460999,-504,-740,16284,-722,-109,-24
0:00:04.473446,-508,-1016,16188,-730,-72,-56
0:00:04.485468,-700,-956,16316,-733,-92,-40
0:00:04.497432,-268,-696,16232,-738,-80,-37
0:00:04.509701,-388,-756,16312,-730,-82,-25
0:00:04.521620,-516,-848,16220,-727,-96,-46
0:00:04.533630,-464,-752,16216,-715,-91,-28
0:00:04.545655,-384,-528,16148,-728,-96,-30
0:00:04.559939,-328,-768,16160,-720,-74,-30
0:00:04.573650,-476,-732,16528,-738,-77,-35
0:00:04.588954,-504,-720,16292,-737,-86,-20
0:00:04.605121,-372,-880,16316,-734,-71,-38
0:00:04.620437,-496,-816,16224,-707,-79,-36
0:00:04.634270,-448,-796,16284,-726,-77,-22
0:00:04.649857,-380,-1000,16164,-716,-96,-29
0:00:04.665057,-700,-1020,16276,-728,-75,-36
0:00:04.680552,-416,-756,16212,-732,-87,-32
0:00:04.696036,-452,-696,16340,-730,-71,-45
0:00:04.711554,-476,-744,16048,-731,-70,-40
0:00:04.726792,-732,-752,16252,-744,-92,-33
0:00:04.741463,-420,-696,16208,-738,-94,-48
0:00:04.754609,-444,-516,16164,-732,-83,-44
0:00:04.766464,-464,-1004,16184,-744,-84,-15
0:00:04.778896,-516,-644,16372,-694,-65,-37
0:00:04.790831,-564,-692,16144,-731,-84,-37
0:00:04.802309,-516,-812,16172,-724,-57,-26
0:00:04.814835,-488,-820,16188,-711,-85,-24
0:00:04.826784,-592,-548,16280,-735,-79,-17
0:00:04.838226,-724,-760,16268,-728,-96,-26
0:00:04.850765,-660,-668,16252,-752,-69,-15
0:00:04.862547,-748,-804,16264,-751,-75,-45
0:00:04.874282,-472,-520,16216,-733,-67,-45
0:00:04.886290,-444,-968,16348,-724,-73,-41
0:00:04.898659,-716,-820,16592,-705,-73,-38
0:00:04.910620,-464,-728,16316,-729,-116,-47
0:00:04.922644,-400,-768,16192,-728,-96,-33
0:00:04.935120,-500,-536,16208,-712,-90,-49
0:00:04.947028,-492,-964,16324,-718,-58,-19
0:00:04.959100,-728,-536,15952,-745,-82,-32
0:00:04.971098,-624,-652,16248,-744,-78,-48
0:00:04.983607,-488,-644,16224,-724,-82,-38
0:00:04.995641,-460,-764,16248,-739,-85,-34
0:00:05.007650,-660,-796,16252,-738,-77,-40
0:00:05.020137,-316,-844,16064,-738,-72,-47
0:00:05.032170,-480,-972,16268,-729,-62,-37
0:00:05.044227,-676,-768,16244,-734,-89,-37
0:00:05.056368,-268,-556,16280,-745,-100,-32
0:00:05.068891,-500,-740,16272,-708,-101,-14
0:00:05.080834,-420,-736,16360,-726,-70,-37
0:00:05.092917,-456,-700,16216,-741,-89,-41
0:00:05.105169,-456,-536,16252,-737,-74,-25
0:00:05.117359,-352,-932,16260,-735,-86,-37
0:00:05.129165,-512,-800,16220,-755,-85,-26
0:00:05.141141,-524,-656,16316,-754,-82,-18
0:00:05.153647,-412,-1012,16220,-752,-88,-30
0:00:05.165655,-728,-708,16200,-740,-59,-32
0:00:05.177819,-496,-936,16264,-724,-74,-23
0:00:05.190412,-472,-564,16252,-739,-98,-31
0:00:05.202342,-404,-680,16172,-708,-69,-21
0:00:05.214402,-504,-752,16300,-719,-100,-33
0:00:05.226418,-272,-620,16140,-732,-81,-38
0:00:05.238879,-436,-792,16372,-750,-97,-24
0:00:05.250906,-468,-728,16288,-724,-88,-37
0:00:05.263060,-476,-744,16052,-738,-78,-29
0:00:05.275457,-468,-684,16528,-742,-90,-45
0:00:05.287486,-408,-652,16336,-752,-74,-11
0:00:05.299407,-316,-720,15872,-714,-95,-35
0:00:05.311355,-512,-752,16228,-740,-83,-16
0:00:05.323795,-260,-728,16288,-729,-97,-30
0:00:05.335751,-480,-928,16208,-728,-86,-35
0:00:05.347920,-440,-596,16104,-716,-89,-31
0:00:05.360498,-496,-720,16268,-751,-102,-33
0:00:05.372397,-500,-548,16496,-730,-90,-34
0:00:05.384308,-388,-792,16200,-731,-77,-29
0:00:05.396303,-520,-1004,16192,-734,-69,-35
0:00:05.408879,-392,-524,16272,-728,-88,-52
0:00:05.420999,-396,-556,16220,-719,-89,-38
0:00:05.432997,-720,-684,16276,-733,-83,-43
0:00:05.445634,-740,-720,16324,-708,-83,-36
0:00:05.457553,-408,-704,16036,-744,-67,-32
0:00:05.469577,-728,-744,16172,-710,-111,-38
0:00:05.481551,-448,-968,16260,-741,-84,-27
0:00:05.494080,-456,-536,16276,-730,-90,-26
0:00:05.505883,-396,-516,16224,-709,-84,-38
0:00:05.518159,-468,-684,16152,-722,-95,-31
0:00:05.530646,-756,-684,16348,-748,-89,-38
0:00:05.542642,-408,-1004,16368,-748,-77,-24
0:00:05.556419,-480,-724,16360,-746,-81,-44
0:00:05.571607,-464,-888,16296,-735,-70,-44
0:00:05.587969,-288,-1012,16364,-706,-77,-36
0:00:05.598660,-472,-952,16324,-716,-97,-34
0:00:05.613676,-508,-584,16344,-731,-68,-17
0:00:05.629180,-424,-952,16140,-736,-98,-23
0:00:05.642588,-768,-736,16236,-733,-72,-35
0:00:05.658584,-700,-796,16180,-731,-80,-45
0:00:05.673942,-304,-552,16252,-753,-85,-28
0:00:05.689254,-460,-1004,16196,-753,-108,-17
0:00:05.704501,-512,-700,16128,-739,-102,-42
0:00:05.719620,-712,-524,16148,-739,-81,-44
0:00:05.733636,-416,-712,16244,-736,-91,-20
0:00:05.745555,-492,-852,16144,-725,-86,-8
0:00:05.757601,-740,-752,16224,-750,-79,-47
0:00:05.769555,-508,-888,16172,-731,-77,-30
0:00:05.782077,-352,-516,16208,-737,-82,-29
0:00:05.794074,-424,-532,16248,-735,-62,-37
0:00:05.806238,-492,-716,16144,-714,-99,-31
0:00:05.818846,-468,-752,16540,-750,-94,-29
0:00:05.830759,-528,-884,15980,-729,-89,-36
0:00:05.842818,-752,-772,16276,-748,-84,-32
0:00:05.854798,-748,-748,16212,-742,-64,-20
0:00:05.867246,-704,-732,16040,-727,-74,-40
0:00:05.879402,-476,-712,16168,-735,-94,-23
0:00:05.891399,-408,-812,16576,-747,-50,-29
0:00:05.903910,-584,-780,16152,-732,-87,-31
0:00:05.915833,-468,-716,15872,-734,-108,-34
0:00:05.927978,-732,-728,16304,-726,-93,-31
0:00:05.939873,-468,-1008,16220,-719,-83,-28
0:00:05.952164,-748,-740,16324,-713,-81,-19
0:00:05.964149,-460,-808,16212,-747,-84,-13
0:00:05.976323,-484,-860,16200,-755,-83,-34
0:00:05.988333,-308,-780,16360,-745,-83,-14
0:00:06.000474,-540,-516,16224,-745,-118,-23
0:00:06.012544,-388,-764,16328,-720,-76,-42
0:00:06.025070,-752,-644,16316,-714,-83,-32
0:00:06.037036,-440,-832,16340,-719,-96,-35
0:00:06.049010,-476,-768,16240,-737,-60,-47
0:00:06.061065,-268,-544,16112,-729,-96,-47
0:00:06.073534,-420,-736,16224,-727,-80,-18
0:00:06.085890,-716,-632,16316,-734,-93,-33
0:00:06.097929,-432,-732,16304,-736,-64,-36
0:00:06.110238,-352,-736,15916,-704,-70,-35
0:00:06.122003,-424,-740,16288,-729,-78,-25
0:00:06.134089,-552,-544,16128,-720,-81,-48
0:00:06.146050,-608,-712,16272,-731,-91,-32
0:00:06.158725,-688,-768,16320,-733,-76,-27
0:00:06.170737,-524,-516,16148,-740,-79,-35
0:00:06.182699,-496,-708,16152,-740,-88,-38
0:00:06.195282,-476,-716,16216,-736,-71,-50
0:00:06.207309,-456,-992,16344,-727,-92,-23
0:00:06.219385,-512,-520,16216,-712,-88,-43
0:00:06.231471,-652,-1016,16336,-727,-79,-20
0:00:06.243929,-432,-668,16160,-732,-106,-32
0:00:06.255885,-676,-552,16264,-724,-93,-34
0:00:06.267963,-432,-988,16216,-733,-88,-45
0:00:06.280406,-500,-736,16316,-758,-78,-5
0:00:06.292362,-452,-724,16176,-711,-87,-43
0:00:06.304292,-704,-524,16196,-724,-97,-24
0:00:06.316423,-268,-992,16376,-734,-86,-33
0:00:06.329007,-480,-1024,16376,-722,-100,-43
0:00:06.341064,-452,-668,16328,-753,-113,-21
0:00:06.353041,-416,-768,16220,-718,-88,-35
0:00:06.365553,-476,-544,16164,-739,-85,-44
0:00:06.377336,-440,-748,16528,-755,-60,-34
0:00:06.389291,-312,-672,16360,-746,-89,-35
0:00:06.401341,-436,-976,16180,-737,-90,-32
0:00:06.413781,-468,-688,16372,-727,-94,-34
0:00:06.425822,-432,-988,16180,-735,-81,-36
0:00:06.437527,-488,-848,16144,-726,-75,-38
0:00:06.449953,-492,-536,16268,-723,-90,-29
0:00:06.462021,-436,-728,16208,-714,-85,-25
0:00:06.474049,-296,-784,16180,-739,-72,-22
0:00:06.486598,-704,-556,16268,-745,-89,-32
