2015-05-07 09:32:25.281034
0:00:00.008105,80.537678
0:00:00.015996,80.537678
0:00:00.023523,80.537678
0:00:00.031743,80.537678
0:00:00.039538,80.537678
0:00:00.047859,80.537678
0:00:00.055380,80.537678
0:00:00.062904,80.537678
0:00:00.069974,80.537678
0:00:00.077388,80.537678
0:00:00.084347,80.537678
0:00:00.091640,80.537678
0:00:00.098326,80.537678
0:00:00.105551,80.537678
0:00:00.112241,80.537678
0:00:00.119391,80.537678
0:00:00.126569,80.537678
0:00:00.133398,80.537678
0:00:00.140714,80.537678
0:00:00.147546,80.537678
0:00:00.154848,80.537678
0:00:00.162162,80.537678
0:00:00.168925,80.537678
0:00:00.176274,80.537678
0:00:00.183047,80.537678
0:00:00.190496,80.537678
0:00:00.197352,80.537678
0:00:00.204573,80.537678
0:00:00.212136,80.537678
0:00:00.218982,80.537678
0:00:00.226299,80.537678
0:00:00.233078,80.537678
0:00:00.240365,80.537678
0:00:00.247691,80.537678
0:00:00.254501,80.537678
0:00:00.261860,80.537678
0:00:00.268650,80.537678
0:00:00.275950,80.537678
0:00:00.282752,80.537678
0:00:00.289992,80.537678
0:00:00.297183,80.537678
0:00:00.303879,80.537678
0:00:00.311650,80.537678
0:00:00.318458,80.537678
0:00:00.325797,80.537678
0:00:00.333043,80.537678
0:00:00.339903,80.537678
0:00:00.347197,80.537678
0:00:00.354064,80.537678
0:00:00.361182,80.537678
0:00:00.368486,80.537678
0:00:00.375084,80.537678
0:00:00.382381,80.537678
0:00:00.389151,80.537678
0:00:00.396490,80.537678
0:00:00.403309,80.537678
0:00:00.410651,80.537678
0:00:00.417921,80.537678
0:00:00.424761,80.537678
0:00:00.432100,80.537678
0:00:00.438926,80.537678
0:00:00.446152,80.537678
0:00:00.453474,80.537678
0:00:00.460236,80.537678
0:00:00.467562,80.537678
0:00:00.474358,80.537678
0:00:00.481699,80.537678
0:00:00.488352,80.537678
0:00:00.495590,80.537678
0:00:00.502712,80.537678
0:00:00.509496,80.537678
0:00:00.516798,80.537678
0:00:00.523570,80.537678
0:00:00.530886,80.537678
0:00:00.538235,80.537678
0:00:00.544977,80.537678
0:00:00.552252,80.537678
0:00:00.560643,80.537678
0:00:00.570098,80.537678
0:00:00.579113,80.537678
0:00:00.587459,80.537678
0:00:00.597070,80.537678
0:00:00.608041,80.537678
0:00:00.615306,80.537678
0:00:00.624852,80.537678
0:00:00.631972,80.537678
0:00:00.639958,80.537678
0:00:00.649031,80.537678
0:00:00.656911,80.537678
0:00:00.664246,80.537678
0:00:00.672207,80.537678
0:00:00.679641,80.537678
0:00:00.687603,80.537678
0:00:00.694996,80.537678
0:00:00.702836,80.537678
0:00:00.710224,80.537678
0:00:00.718297,80.537678
0:00:00.725526,80.537678
0:00:00.733163,80.537678
0:00:00.740060,80.537678
0:00:00.747375,80.537678
0:00:00.754697,80.537678
0:00:00.761307,80.537678
0:00:00.768602,80.537678
0:00:00.775432,80.537678
0:00:00.782670,80.537678
0:00:00.790001,80.537678
0:00:00.796843,80.537678
0:00:00.804196,80.537678
0:00:00.810922,80.537678
0:00:00.818239,80.537678
0:00:00.824962,80.537678
0:00:00.832268,80.537678
0:00:00.839708,80.537678
0:00:00.846569,80.537678
0:00:00.853893,80.537678
0:00:00.860689,80.537678
0:00:00.867888,80.537678
0:00:00.875138,80.537678
0:00:00.881911,80.537678
0:00:00.889201,80.537678
0:00:00.895964,80.537678
0:00:00.903075,80.537678
0:00:00.910026,80.537678
0:00:00.917316,80.537678
0:00:00.924587,80.537678
0:00:00.931244,80.537678
0:00:00.939177,80.537678
0:00:00.946193,80.537678
0:00:00.954487,80.537678
0:00:00.962124,80.537678
0:00:00.969386,80.537678
0:00:00.976937,80.537678
0:00:00.984704,80.537678
0:00:00.992192,80.537678
0:00:00.999506,80.537678
0:00:01.006301,80.537678
0:00:01.013644,80.537678
0:00:01.020548,80.537678
0:00:01.027871,80.537678
0:00:01.035253,80.537678
0:00:01.042003,80.537678
0:00:01.049434,80.537678
0:00:01.056262,80.537678
0:00:01.063572,80.537678
0:00:01.070371,80.537678
0:00:01.077607,80.537678
0:00:01.084982,80.537678
0:00:01.091771,80.537678
0:00:01.098932,80.537678
0:00:01.105669,80.537678
0:00:01.112817,80.537678
0:00:01.120038,80.537678
0:00:01.126778,80.537678
0:00:01.134199,80.537678
0:00:01.140884,80.537678
0:00:01.148179,80.537678
0:00:01.154985,80.537678
0:00:01.162184,80.537678
0:00:01.169431,80.537678
0:00:01.176244,80.537678
0:00:01.183895,80.537678
0:00:01.190670,80.537678
0:00:01.198557,80.537678
0:00:01.205960,80.537678
0:00:01.212738,80.537678
0:00:01.220034,80.537678
0:00:01.226879,80.537678
0:00:01.234196,80.537678
0:00:01.241383,80.537678
0:00:01.248162,80.537678
0:00:01.255514,80.537678
0:00:01.262258,80.537678
0:00:01.269599,80.537678
0:00:01.276408,80.537678
0:00:01.283665,80.537678
0:00:01.291014,80.537678
0:00:01.297811,80.537678
0:00:01.304919,80.537678
0:00:01.311690,80.537678
0:00:01.318989,80.537678
0:00:01.326284,80.537678
0:00:01.333050,80.537678
0:00:01.340509,80.537678
0:00:01.347344,80.537678
0:00:01.354696,80.537678
0:00:01.361415,80.537678
0:00:01.368579,80.537678
0:00:01.375814,80.537678
0:00:01.382634,80.537678
0:00:01.389974,80.537678
0:00:01.396821,80.537678
0:00:01.404137,80.537678
0:00:01.411388,80.537678
0:00:01.418134,80.537678
0:00:01.425407,80.537678
0:00:01.432270,80.537678
0:00:01.439570,80.537678
0:00:01.446362,80.537678
0:00:01.453618,80.537678
0:00:01.461023,80.537678
0:00:01.467833,80.537678
0:00:01.475069,80.537678
0:00:01.481924,80.537678
0:00:01.489132,80.537678
0:00:01.496390,80.537678
0:00:01.502983,80.537678
0:00:01.510282,80.537678
0:00:01.517095,80.537678
0:00:01.524436,80.537678
0:00:01.531178,80.537678
0:00:01.538498,80.537678
0:00:01.545930,80.537678
0:00:01.556523,80.537678
0:00:01.565679,80.537678
0:00:01.575347,80.537678
0:00:01.584454,80.537678
0:00:01.593291,80.537678
0:00:01.602958,80.537678
0:00:01.611194,80.537678
0:00:01.620882,80.537678
0:00:01.629069,80.537678
0:00:01.636760,80.537678
0:00:01.645156,80.537678
0:00:01.652535,80.537678
0:00:01.659912,80.537678
0:00:01.667861,80.537678
0:00:01.675238,80.537678
0:00:01.683130,80.537678
0:00:01.690503,80.537678
0:00:01.698531,80.537678
0:00:01.706008,80.537678
0:00:01.713913,80.537678
0:00:01.721144,80.537678
0:00:01.728803,80.537678
